Date,Seoul / Temperature,Seoul / Precipitation,Seoul / Wind Speed,Seoul / Humidity,Seoul / Local Pressure,Seoul / Surface pressure,Seoul / Sunshine,Seoul / Solar radiation,Daegu / Temperature,Daegu / Precipitation,Daegu / Wind Speed,Daegu / Humidity,Daegu / Local Pressure,Daegu / Surface pressure,Daegu / Sunshine,Daegu / Solar radiation,Busan / Temperature,Busan / Precipitation,Busan / Wind Speed,Busan / Humidity,Busan / Local Pressure,Busan / Surface pressure,Busan / Sunshine,Busan / Solar radiation,Geoje / Temperature,Geoje / Precipitation,Geoje / Wind Speed,Geoje / Humidity,Geoje / Local Pressure,Geoje / Surface pressure,Geoje / Sunshine
2003-08-26 13:00,26.2,,0.8,70,,,0,0.82,27.6,,3,64,,,0.2,2.1,25.7,,1.5,73,,,0,0.8,25.7,,1.4,70,,,0.3
2003-08-26 14:00,26.4,,1.7,70,,,0,0.91,27.5,,3.2,62,,,0.1,1.72,26.2,,1.8,72,,,0.1,1.5,25.6,,1.6,69,,,0.3
2003-08-26 15:00,26.9,,1.9,69,999.7,1009.5,0,0.98,27.3,,1.6,64,1003.2,1009.7,0,0.98,25.5,,1.6,75,1001.2,1009.2,0,0.77,25.3,,0.1,71,1004,1009.2,0
2003-08-26 16:00,26.6,,1.6,72,,,0,0.73,26.4,0,2.7,69,,,0,0.45,24.8,,1.4,78,,,0,0.42,25,,0,74,,,0
2003-08-26 17:00,26.2,,1.8,71,,,0,0.57,25.5,0.1,1.8,78,,,0,0.16,24.3,,1.4,78,,,0,0.19,24.7,,0.6,74,,,0
2003-08-26 18:00,26,,1.7,67,999.6,1009.3,0,0.57,25.2,0.2,1.4,80,1003.4,1009.9,0,0.15,23.7,,1.7,81,1001.9,1009.9,0,0.08,24.5,,1,74,1004.5,1009.6,0
2003-08-26 19:00,25.1,,1.6,65,,,0,0.2,24.3,0.1,2.2,80,,,0,0.07,23.5,,1.5,80,,,0,0.01,23.5,,0.4,78,,,0
2003-08-26 20:00,24.2,,0.8,74,,,0,0.07,24,,0.7,82,,,0,0.03,23.3,,2.4,79,,,,,23.5,,0.4,77,,,0
2003-08-26 21:00,23.7,,0.4,79,1000.2,1010,,,22.7,,2.9,82,1004.5,1011,,,23.3,,1.8,81,1003.2,1011.2,,,23.7,,0.5,76,1005.4,1010.5,
2003-08-26 22:00,23.1,,0.1,85,,,,,22.6,,0.5,82,,,,,23.2,,1.9,82,,,,,23.6,,0.2,75,,,
2003-08-26 23:00,23.2,,0.2,86,,,,,22.7,,0.9,83,,,,,23.1,,2.1,83,,,,,23.5,,0.6,76,,,
2003-08-27 0:00,22.7,,0.6,86,999.8,1009.6,,,23.2,,2.5,82,1004.2,1010.7,,,23,,2.3,85,1003,1011.1,,,23.2,,0.5,76,1005.2,1010.4,
2003-08-27 1:00,22.6,,1,86,,,,,22.8,,2.6,86,,,,,22.6,,1.4,84,,,,,23.2,,0.7,79,,,
2003-08-27 2:00,22.8,,0.7,83,,,,,23.1,,1.3,80,,,,,22.3,,1.4,83,,,,,23.2,,0.4,79,,,
2003-08-27 3:00,22.6,,0.8,79,999.5,1009.3,,,22.7,0,1.9,85,1003.9,1010.4,,,22.2,,2.6,83,1002.2,1010.3,,,22.7,,0.1,81,1004.7,1009.8,
2003-08-27 4:00,22.3,,0.2,84,,,,,22.2,0.1,3.4,88,,,,,22.2,,2.5,85,,,,,22.7,,0.2,81,,,
2003-08-27 5:00,22.3,,0.4,86,,,,,22.1,,3.1,88,,,,,22.1,,1.9,84,,,,,22.7,,0.3,80,,,
2003-08-27 6:00,22.2,,1.2,87,997.6,1007.4,0,0.34,22.3,0,2.9,86,1002.9,1009.5,0,0.19,22.1,,2.7,85,1001.5,1009.5,0,0,23.1,0,1.1,77,1004,1009.1,0
2003-08-27 7:00,22.4,,1.1,88,,,0,0.1,22,0.1,2.1,90,,,0,0.08,22.2,,1.9,85,,,0,0,22.5,0.5,1.6,81,,,0
2003-08-27 8:00,22.8,,1.1,87,,,0,0.22,21.8,0.3,3.5,92,,,0,0.12,22.2,0.5,2.8,91,,,0,0.01,22.1,3.5,0,86,,,0
2003-08-27 9:00,23.1,0,0.9,85,997.2,1007,0,0.26,22,0.5,3,91,1002.5,1009.1,0,0.31,22.3,2,1.2,90,1001.7,1009.7,0,0.02,22,8.5,0.1,86,1004,1009.1,0
2003-08-27 10:00,23,0.5,1.5,85,,,0,0.34,23.1,0,2.4,84,,,0,0.67,22.1,8,2,94,,,0,0.04,21.7,7.5,2.7,83,,,0
2003-08-27 11:00,23.2,0,1.5,84,,,0,0.75,24.8,,3,76,,,0.1,1.3,21.5,2.5,2.3,87,,,0,0.4,22.3,0.5,1.7,75,,,0.3
2003-08-27 12:00,22.2,1.5,1.2,89,995.7,1005.5,0,0.49,25,,2.9,72,1001.3,1007.8,0,1.58,22.3,0.5,2.7,74,1000.4,1008.4,0.2,1.9,23,,1.4,75,1002.7,1007.9,0.7
2003-08-27 13:00,21.3,5.5,1.4,92,,,0,0.32,24.6,0,1.8,76,,,0,0.6,23,,1.5,80,,,0.1,1.42,23.5,0,2.5,74,,,0.2
2003-08-27 14:00,20.8,4.5,2.2,93,,,0,0.29,23,3,1,88,,,0,0.32,22.7,,2,77,,,0,0.67,22.7,0,1.7,76,,,0.2
2003-08-27 15:00,20.4,6,2.6,94,992,1001.9,0,0.15,22.6,2,3.2,87,999.1,1005.6,0,0.32,21.5,2.5,2.8,88,998.7,1006.7,0,0.19,21.7,0,1.5,80,1000.5,1005.7,0
2003-08-27 16:00,20.3,12.5,2.3,95,,,0,0.11,22.6,1,2.7,89,,,0,0.4,20.7,3.5,2.9,93,,,0,0.05,21.2,15,1.7,86,,,0
2003-08-27 17:00,20.2,9.5,3.7,95,,,0,0.06,22.1,6,1.2,93,,,0,0.13,20.8,3.5,3.2,95,,,0,0.06,21.5,0.5,1.2,85,,,0
2003-08-27 18:00,20.4,9,2.9,95,989.6,999.4,0,0.1,22.2,0,3,90,997,1003.5,0,0.16,21.2,3,1.8,95,997.2,1005.2,0,0,21.7,2.5,0.1,86,999,1004.2,0
2003-08-27 19:00,20.3,6,2.4,95,,,0,0.08,22.2,0,2.7,89,,,0,0.08,21.2,1.5,1.5,95,,,0,0,22.3,1.5,0.1,86,,,0
2003-08-27 20:00,20.2,12.5,2.3,95,,,0,0.06,22.1,1,2.7,91,,,0,0.04,21.7,0,2.1,95,,,,,22.3,0,0,86,,,
2003-08-27 21:00,20.3,3.5,2.9,95,990.5,1000.3,,,22.4,0,3.2,91,996,1002.5,,,22.2,,0.7,95,995.7,1003.7,,,23.1,,0.8,87,997.5,1002.7,
2003-08-27 22:00,20.4,2,2.8,95,,,,,22.7,,0.7,90,,,,,22.2,,0.8,93,,,,,23.6,0.5,3.4,85,,,
2003-08-27 23:00,20.6,2,2.3,95,,,,,22.8,,0.8,92,,,,,23.7,,3.3,94,,,,,26.1,0.5,4.2,84,,,
2003-08-28 0:00,20.7,0,1.6,94,989.8,999.7,,,22.7,,0.3,93,994.9,1001.4,,,23.8,,3.5,95,994.7,1002.7,,,26.7,,3.1,81,996.7,1001.8,
2003-08-28 1:00,20.5,1,1.6,94,,,,,22.8,0,0.8,93,,,,,24.7,,7.4,93,,,,,26.7,0,2.8,81,,,
2003-08-28 2:00,20.3,0.5,1.5,95,,,,,23,0,0,94,,,,,25.7,1,8.2,94,,,,,26.2,2,6.1,80,,,
2003-08-28 3:00,20.1,0.5,2,95,990,999.9,,,22.9,,0.5,94,994.1,1000.6,,,24.5,25.5,3.3,95,994.2,1002.1,,,25.3,0.5,4.7,78,996.7,1001.8,
2003-08-28 4:00,20.1,0.5,1.4,95,,,,,22.9,,1,95,,,,,24.5,,5.3,91,,,,,25.2,,4.6,79,,,
2003-08-28 5:00,20.2,3,1.1,95,,,,,24.6,,3.2,84,,,,,24.2,,5.6,91,,,,,25.2,,3.2,72,,,
2003-08-28 6:00,20,4,2.2,94,991.8,1001.7,0,0.37,23.4,,2,87,994.9,1001.3,0,0.22,24.1,,4.2,87,994.4,1002.3,0,0,25,,4.3,69,997.5,1002.6,0
2003-08-28 7:00,20.1,0,1.7,93,,,0,0.15,24.9,,2,79,,,0.5,0.24,24,,8.6,82,,,0,0.03,25.2,,3.2,71,,,0.4
2003-08-28 8:00,21.2,,2,89,,,0,0.43,27,,1.2,70,,,0.5,0.68,24.3,,5.4,79,,,0.8,0.55,26.1,,3.5,66,,,1
2003-08-28 9:00,22.2,,1.3,84,994.4,1004.2,0.1,0.8,28.3,,4.1,60,996.7,1003.1,1,1.6,25.7,,4.1,76,996.2,1004.2,1,1.55,26.7,,3.5,64,999.4,1004.4,1
2003-08-28 10:00,25.3,,1.3,66,,,1,2.26,28.6,,4.6,58,,,0.9,2.08,26.8,,3.7,70,,,0.9,1.97,26.2,,4.3,63,,,1
2003-08-28 11:00,27.3,,1.3,60,,,1,2.7,28.2,,3.6,59,,,0.4,1.76,27.3,,5.8,70,,,1,2.58,27.2,,3.4,63,,,1
2003-08-28 12:00,28,,0.8,57,995.1,1004.7,0.9,2.69,29.3,,3,55,997.5,1003.9,0.3,1.54,28,,6,65,996.7,1004.5,1,2.95,27.2,,3.7,61,999.7,1004.8,0.9
2003-08-28 13:00,28.2,,1.2,57,,,0.6,2.46,29.7,,4,51,,,0.3,1.79,28.7,,4.9,62,,,1,3.26,27.2,,3.4,64,,,1
2003-08-28 14:00,27.3,,1,63,,,0.2,1.07,30,,3.6,52,,,0.1,1.44,29.5,,3.9,61,,,1,2.81,27.8,,4.6,60,,,1
2003-08-28 15:00,27.8,,1.5,62,995.6,1005.3,0,0.7,29.1,,2.3,59,998.3,1004.7,0.2,1.04,26.8,,6,73,997.4,1005.2,0.2,1.05,28.2,,3.1,64,1000,1005.1,1
2003-08-28 16:00,28.9,,2.1,56,,,0.6,1.82,30.2,,3.4,57,,,0.2,0.93,26.5,,6,70,,,0.1,0.64,27.1,,3.2,64,,,1
2003-08-28 17:00,28,,2,58,,,0.5,1.27,29.1,,3,57,,,0.7,1.17,26.7,,4,71,,,0.4,0.78,27.6,,3,62,,,1
2003-08-28 18:00,27.1,,2.7,64,996.7,1006.4,0.1,0.76,28.1,,2.9,61,999.6,1006,1,0.83,26.3,,4.2,69,998.4,1006.3,0.3,0.25,26.7,,2.6,64,1001.2,1006.2,1
2003-08-28 19:00,25.4,,2.1,71,,,0,0.26,26.6,,3.1,66,,,0.4,0.14,25,,1.8,78,,,0.4,0.04,24.8,,1.5,67,,,0.3
2003-08-28 20:00,24.1,,1.2,71,,,0,0.07,25.6,,2,71,,,,,23.6,,1.5,79,,,,,24.7,,2.3,70,,,
2003-08-28 21:00,23.9,,1.6,72,998.8,1008.6,,,24.9,,2.4,75,1002.4,1008.8,,,22.8,,1.4,81,1001.2,1009.2,,,24.2,,0.7,72,1003.4,1008.5,
2003-08-28 22:00,23.3,,1.5,75,,,,,24.7,,2.8,79,,,,,22.6,,1.1,83,,,,,23.2,,0.1,78,,,
2003-08-28 23:00,22.9,,0.9,77,,,,,24.1,,2.2,82,,,,,22.2,,1.4,82,,,,,22.2,,0,81,,,
2003-08-29 0:00,22.6,,1.4,79,999.3,1009.1,,,23.9,,1.6,83,1002.9,1009.4,,,22,,1.6,82,1001.4,1009.4,,,21.7,,0,83,1003.7,1008.9,
2003-08-29 1:00,22.1,,1.4,83,,,,,23.5,,1.6,84,,,,,22.1,,0.6,79,,,,,21.3,,0.5,83,,,
2003-08-29 2:00,21.7,,1.2,87,,,,,23.3,,1.1,85,,,,,22,,0.6,79,,,,,21,,0,84,,,
2003-08-29 3:00,21.3,,0.7,88,999.4,1009.3,,,22.8,,0.1,88,1002.8,1009.3,,,22.2,,0.1,79,1001.2,1009.2,,,20.5,,0,84,1003.7,1009,
2003-08-29 4:00,21.2,,0.6,89,,,,,22.7,,1.2,85,,,,,22.2,,0.3,80,,,,,20.6,,0.2,86,,,
2003-08-29 5:00,20.9,,1,91,,,,,22.1,,0.7,86,,,,,22,,0.3,83,,,,,20.6,,0.1,86,,,
2003-08-29 6:00,20.9,,0.4,91,999.9,1009.9,0,0.29,21.9,,1.5,87,1003.3,1009.8,0,0.16,22,,0.6,84,1001.9,1009.9,0,0,21.1,,0.5,87,1004.5,1009.8,0
2003-08-29 7:00,21.1,,0.9,91,,,0,0.13,22.2,,1.7,86,,,0,0.18,22.2,,1.6,87,,,0,0.01,21.3,,0,85,,,0
2003-08-29 8:00,21.6,,1.1,86,,,0,0.33,23.2,,2.5,79,,,0.2,0.56,22.7,,1.4,84,,,0,0.28,22.2,,0,83,,,0
2003-08-29 9:00,22.5,,1,78,1001.2,1011.1,0,0.6,25.8,,2.2,68,1004,1010.5,0.8,1.31,23.8,,1.1,80,1002,1010.1,0.3,0.83,23.7,,0.2,78,1005,1010.1,0
2003-08-29 10:00,23,,0.8,75,,,0,0.89,26.5,,2.3,61,,,0.8,1.89,25,,2.9,75,,,0.7,1.38,25.2,,0.9,75,,,0.8
2003-08-29 11:00,22.9,,1.5,76,,,0,0.58,27,,1.8,60,,,0.6,1.93,26.6,,2.3,71,,,0.9,2.26,27.7,,0.4,66,,,1
2003-08-29 12:00,23.2,,1.7,75,1001.1,1011,0,0.83,28.9,,2.8,53,1003.9,1010.4,0.8,2.44,27.7,,2.8,66,1001.5,1009.3,0.6,2.37,28.1,,1.7,62,1004.5,1009.5,1
2003-08-29 13:00,23.9,,1.2,69,,,0,1,27.4,,2.1,57,,,0.2,1.38,28.6,,3.1,61,,,0.9,2.63,28.7,,2.3,58,,,1
2003-08-29 14:00,24.7,,1.6,66,,,0,1.67,27,,2.9,59,,,0,0.71,28.3,,4.3,71,,,0.6,1.96,28.2,,2.2,57,,,1
2003-08-29 15:00,25,,1.3,65,1000.5,1010.3,0,1.4,26.9,,1.9,60,1003.6,1010.1,0,0.81,26.3,,4.9,76,1001.5,1009.5,0.1,0.91,27.7,,2.2,64,1004.4,1009.4,1
2003-08-29 16:00,24.2,,1.7,67,,,0,0.79,26.4,,2.7,63,,,0,0.44,26,,4.2,78,,,0.1,1.09,26,,2.2,68,,,0.2
2003-08-29 17:00,23.6,,2.1,72,,,0,0.64,26.1,,1.4,65,,,0,0.37,25.2,0,2.7,81,,,0,0.28,26.3,,1.3,63,,,0
2003-08-29 18:00,23.7,,1.1,70,1000.6,1010.5,0,0.67,25.7,0,1.7,65,1003.8,1010.3,0,0.16,24.6,0,2,83,1002,1010,0,0.05,24.8,,0.8,72,1004.7,1009.8,0
2003-08-29 19:00,22.7,,1.4,76,,,0,0.21,25,0,0.8,69,,,0,0.07,24.2,0,2.3,85,,,0,0,24.3,,1.1,74,,,0
2003-08-29 20:00,22.1,,0.7,80,,,0,0.06,23.9,,0.9,76,,,,,24.1,0.1,3.6,80,,,,,23.6,,0,76,,,
2003-08-29 21:00,21.7,,0.7,82,1002.1,1012,,,24,,3,76,1005.6,1012.1,,,23.1,0.1,4.7,82,1003.7,1011.8,,,22.8,0,0,80,1005.9,1011,
2003-08-29 22:00,21.2,,0.2,83,,,,,23.6,,4.2,76,,,,,22.7,0,4.1,79,,,,,22.8,,0,80,,,
2003-08-29 23:00,21,,0.3,85,,,,,23.4,,3.6,76,,,,,22.7,,3.4,81,,,,,23.3,,0.8,76,,,
2003-08-30 0:00,20.8,,0.3,86,1001.5,1011.4,,,23.2,,3.5,74,1005.6,1012.1,,,22.7,,3,82,1003.5,1011.6,,,23.3,,1.4,72,1006,1011.1,
2003-08-30 1:00,20.7,,0.5,88,,,,,22.9,0,4.4,76,,,,,22.7,0.3,3.7,88,,,,,22.6,0,0.5,77,,,
2003-08-30 2:00,20.6,,0.5,88,,,,,22.2,0.1,2.1,82,,,,,21.8,0.2,4.2,90,,,,,22.5,0,0.8,77,,,
2003-08-30 3:00,20.6,,0.6,88,1001.4,1011.3,,,21.5,0.4,1.9,89,1005.2,1011.8,,,21.6,0,4.2,89,1003,1011,,,22.6,,1.4,75,1005.2,1010.3,
2003-08-30 4:00,20.4,,0.7,89,,,,,21.3,1,1.6,90,,,,,20.8,1,4,91,,,,,22.5,0,1.2,75,,,
2003-08-30 5:00,20.5,,0.7,89,,,,,21,0.5,1.8,90,,,,,20.8,1.5,3.5,93,,,,,21.2,0.5,0.9,82,,,
2003-08-30 6:00,20.4,,0.7,89,1000.9,1010.9,0,0.34,20.9,0,2.4,91,1005.6,1012.2,0,0.2,20.7,1,4,94,1003.2,1011.4,0,0,21.2,0,0.8,79,1005.7,1011,0
2003-08-30 7:00,20.6,,1.1,87,,,0,0.13,20.8,0.5,2.7,90,,,0,0.08,20.7,1,3.6,93,,,0,0,21.2,,0.4,80,,,0
2003-08-30 8:00,21.2,,1.1,84,,,0,0.33,21.2,0,2.3,88,,,0,0.14,20.5,1.5,3.1,94,,,0,0.03,21.7,,2.1,77,,,0
2003-08-30 9:00,22,,0.9,79,1000.8,1010.7,0,0.49,22,0,5,82,1005,1011.6,0,0.43,20.7,0,3.1,93,1003.2,1011.3,0,0.07,21.7,,1.5,74,1005.5,1010.6,0
2003-08-30 10:00,22.9,,1.1,75,,,0,0.75,22.3,,4.1,81,,,0,0.57,21.1,0,2.8,93,,,0,0.16,21.8,,2.2,74,,,0
2003-08-30 11:00,23.4,,1.2,73,,,0,0.92,21.5,0,3.4,86,,,0,0.52,21.3,0,3.2,90,,,0,0.16,22,0,1.6,77,,,0
2003-08-30 12:00,23.8,,1.2,69,1000.2,1010,0,0.63,21.7,0,1.8,83,1003.9,1010.5,0,0.62,21.7,0.5,2.2,91,1001.9,1009.9,0,0.46,21.5,1.5,1.2,81,1004.4,1009.5,0
2003-08-30 13:00,23.9,0,1.9,70,,,0,0.82,21,0.5,1.5,90,,,0,0.43,22,0.5,2,91,,,0,0.44,21.7,1.5,0.9,83,,,0
2003-08-30 14:00,23.5,0,1.8,68,,,0,0.61,20.9,0,1.7,93,,,0,0.38,21.7,1,3.1,90,,,0,0.48,21.5,0.5,0.7,81,,,0
2003-08-30 15:00,22.3,0.3,2.1,82,999.4,1009.3,0,0.34,20.5,1,2.4,92,1002.2,1008.8,0,0.26,21.2,1,4,93,999.9,1007.9,0,0.15,21.2,1.5,0.3,84,1002.4,1007.5,0
2003-08-30 16:00,20.4,0.7,2.7,79,,,0,0.25,20.4,2,2.3,94,,,0,0.19,20.8,1,4.4,92,,,0,0.15,21.1,1.5,0,86,,,0
2003-08-30 17:00,18.4,1.5,1.8,84,,,0,0.18,20.1,2.5,1.3,94,,,0,0.16,20.5,0.5,3.3,93,,,0,0.05,21.1,1.5,1.3,83,,,0
2003-08-30 18:00,17.8,2,0.3,90,999,1009,0,0.13,19.8,1,2.2,93,1001.8,1008.4,0,0.1,20.3,0.5,3.5,93,998.9,1006.9,0,0.02,20.8,1,0.1,85,1001.9,1007,0
2003-08-30 19:00,17.3,1.5,1.7,91,,,0,0.08,19.7,0.5,2.2,94,,,0,0.06,20.5,,2.4,91,,,0,0,20.7,,0.5,85,,,0
2003-08-30 20:00,17.5,1.5,1.7,92,,,0,0.04,19.7,0,2.7,93,,,,,20.6,0,0.1,92,,,,,20.6,,0,86,,,
2003-08-30 21:00,17.3,1,0.3,92,999.1,1009.2,,,19.8,0,2.8,91,1001.8,1008.4,,,20.3,,3.6,94,1000,1008.1,,,20.6,0,0,85,1002.7,1007.9,
2003-08-30 22:00,16.9,1,1,92,,,,,19.5,,2.4,92,,,,,20,,2.1,92,,,,,20.6,,0,86,,,
2003-08-30 23:00,16.7,0,1,92,,,,,19.5,0,2.9,94,,,,,19.8,,2.8,93,,,,,20.7,,0,86,,,
2003-08-31 0:00,17.1,0.5,0.2,93,999.3,1009.4,,,19.8,0,2.6,92,1001.4,1008.1,,,19.8,,2.7,92,999.7,1007.9,,,20.7,,0.4,86,1002,1007.2,
2003-08-31 1:00,17.1,0.2,0.3,91,,,,,19.6,0.1,1.6,92,,,,,19.8,1.5,2.2,94,,,,,20.7,0.5,0,85,,,
2003-08-31 2:00,16.7,0,1.5,91,,,,,19.6,0.4,0.9,94,,,,,19.8,10.5,1.9,95,,,,,20.7,0.5,0.5,86,,,
2003-08-31 3:00,16.7,0,0.9,91,999.1,1009.2,,,19.8,0,0.5,94,1001.8,1008.4,,,20.1,0.5,1,95,999.7,1007.7,,,20.6,0.5,0.3,87,1002.2,1007.4,
2003-08-31 4:00,17,0.3,0.4,92,,,,,19.7,0,1.3,95,,,,,20.1,1,0.1,96,,,,,20.7,0.5,0,87,,,
2003-08-31 5:00,17.3,0,0.7,91,,,,,19.9,0,1.8,93,,,,,20.2,0.5,0.8,96,,,,,20.7,0.5,0,86,,,
2003-08-31 6:00,17.3,0,0.1,91,999.7,1009.7,,,19.8,1,1.9,94,1001.9,1008.5,0,0.22,20.2,0,1,96,1000,1008.1,0,0,20.6,,0,86,1002.5,1007.8,0
2003-08-31 7:00,17.7,0,0.5,90,,,0,0.41,20,1.5,2.9,93,,,0,0.06,20.5,,2.1,94,,,0,0,20.7,,0.1,86,,,0
2003-08-31 8:00,18.3,,0.8,85,,,0,0.29,19.9,2,1.7,91,,,0,0.1,20.6,,3.6,93,,,0,0.02,21.2,,0.4,85,,,0
2003-08-31 9:00,20.8,,0.1,62,1000.1,1010.1,0.8,1.42,19.7,0.5,4.2,85,1003.5,1010.1,0,0.26,20.6,0,3.5,92,1001.2,1009.3,0,0.12,21.7,,0.3,86,1003.9,1009,0
2003-08-31 10:00,21.5,,1.1,64,,,0.3,1.49,20.3,0,5.5,82,,,0,0.48,21.2,,3.5,87,,,0,0.68,21.7,,0.6,81,,,0
2003-08-31 11:00,22,,1.1,63,,,0,1.34,20.8,0,3.5,80,,,0,0.69,21.7,,3,83,,,0,0.73,21.7,,0.7,82,,,0
2003-08-31 12:00,22.9,,0.7,58,1000.7,1010.5,0.1,1.74,20.8,,3.4,80,1004.5,1011.1,0,0.49,21.7,,4,84,1002.7,1010.7,0,0.74,22.7,,1,77,1005.2,1010.4,0
2003-08-31 13:00,23.8,,0.7,58,,,0.3,2.03,21,0,3.3,83,,,0,0.72,23.3,,1.4,74,,,0,1.55,23.1,,1.4,74,,,0.1
2003-08-31 14:00,24,,0.5,60,,,0,1.4,21.5,0,3.3,78,,,0,0.79,23,,2.3,79,,,0,0.82,22.8,,0.8,73,,,0.3
2003-08-31 15:00,25.2,,0.7,53,1000.4,1010.2,0.8,2.5,21.9,0,2.5,79,1004.1,1010.7,0,0.57,23.3,,2.2,78,1002,1010.1,0,1.05,23.6,,0.9,72,1004.5,1009.7,0.1
2003-08-31 16:00,25.2,,0.6,55,,,0.2,1.17,22.1,,2.7,78,,,0,0.74,23.3,,2,75,,,0,0.69,23.6,,1,72,,,0
2003-08-31 17:00,25.9,,0.1,51,,,0.9,1.76,21.5,,2.9,80,,,0,0.38,23.1,,1.2,79,,,0,0.45,23.2,,0.9,74,,,0
2003-08-31 18:00,24.1,,1.4,62,1000.4,1010.2,0.2,0.56,21.4,,2.4,81,1004.4,1010.9,0,0.17,22.5,,2.2,84,1002.4,1010.4,0,0.23,23,,0.2,75,1004.7,1009.9,0
2003-08-31 19:00,23.2,,1.7,70,,,0,0.14,21.1,,1.3,83,,,0,0.06,22,,2.8,84,,,0,0.02,22.2,,0.4,77,,,0
2003-08-31 20:00,21.9,,1.8,77,,,0,0.05,20,,0.8,93,,,,,21.6,,2.5,85,,,,,21.8,,0.3,78,,,
2003-08-31 21:00,21.5,,1,78,1002.8,1012.7,,,20.5,,0.2,90,1006.3,1013,,,21.2,,2.2,86,1004.5,1012.6,,,21.8,,0.4,79,1006.7,1012,
2003-08-31 22:00,21.3,,1,78,,,,,20.7,,1,86,,,,,20.7,,2.9,86,,,,,21.1,,0,81,,,
2003-08-31 23:00,21.1,,0.4,80,,,,,20.7,,0.9,85,,,,,20.6,,2.9,87,,,,,20.3,,0,83,,,
2003-09-01 0:00,20.8,,0.1,82,1003.5,1013.4,,,20.6,,1,85,1006.9,1013.6,,,20.7,,2.9,86,1005.2,1013.3,,,20.7,,0.3,83,1007.5,1012.8,
2003-09-01 1:00,20.5,,0.1,81,,,,,20.6,,0.2,86,,,,,20.3,,3.1,87,,,,,21.1,,0.1,82,,,
2003-09-01 2:00,20.2,,0.2,84,,,,,20.5,,1.2,88,,,,,20.6,,2.1,86,,,,,21,,0,83,,,
2003-09-01 3:00,19.8,,0.1,86,1003.2,1013.2,,,20.5,,0,87,1007.4,1014.1,,,20.7,,2.2,85,1005.2,1013.3,,,21,,0.1,82,1007.7,1013,
2003-09-01 4:00,19.5,,0.1,88,,,,,20.5,,1.5,87,,,,,21,,2.8,86,,,,,21,,0,83,,,
2003-09-01 5:00,19.4,,0.1,90,,,,,20.4,,0.8,88,,,,,21.1,,2.7,86,,,,,21.3,,0.5,80,,,
2003-09-01 6:00,19.2,,0.7,91,1004.4,1014.4,,,20.3,,1.2,89,1007.6,1014.2,0,0.22,20.8,0,2.5,90,1005.5,1013.7,0,0,21.2,,0,84,1008,1013.2,0
2003-09-01 7:00,19.4,,0.7,91,,,0,0,20.5,,1,89,,,0,0.08,20.8,0.3,2.3,93,,,0,0,20.7,0.5,0,85,,,0
2003-09-01 8:00,19.8,,0.9,88,,,0,0.28,20.9,,0.5,87,,,0,0.18,20.8,0.2,1.9,95,,,0,0.05,21.1,0,0.2,86,,,0
2003-09-01 9:00,20.8,,0.8,82,1004.8,1014.8,0,0.6,21.7,,0,84,1008.5,1015.1,0,0.41,21.2,0,2.1,94,1006.5,1014.6,0,0.1,21.7,,0.9,83,1009,1014.3,0
2003-09-01 10:00,22.4,,0.5,70,,,0,1.26,22.7,,1,79,,,0,0.75,21.6,0,2.9,91,,,0,0.18,22.1,,0.4,85,,,0
2003-09-01 11:00,22.6,,1,71,,,0,0.85,23.6,,0.7,76,,,0,1.04,22.1,,2.3,89,,,0,0.2,22.5,,0.2,81,,,0
2003-09-01 12:00,23.5,,1,68,1004.9,1014.7,0,1.06,23.3,,1.5,77,1008.6,1015.2,0,0.7,22.5,,2.3,88,1006.7,1014.7,0,0.25,22.8,0.5,0.3,80,1009.4,1014.5,0
2003-09-01 13:00,23.8,,0.6,66,,,0,1.2,23.5,,1.7,77,,,0,0.56,23.1,,1.8,85,,,0,0.46,23.6,,0.8,77,,,0
2003-09-01 14:00,24,,0.9,66,,,0,0.98,22.8,0.1,0.9,84,,,0,0.34,23.2,,2.2,83,,,0,0.38,23.7,,0.6,78,,,0
2003-09-01 15:00,25,,0.5,62,1004.5,1014.3,0.1,1.42,22,0,0.6,90,1008.2,1014.8,0,0.23,23.2,,2,83,1006,1014.1,0,0.24,23.6,,0.4,78,1008.7,1013.8,0
2003-09-01 16:00,24.6,,0.8,64,,,0.2,1.17,22,0,1.1,90,,,0,0.23,23.2,,1.4,84,,,0,0.15,24.2,,0.9,76,,,0
2003-09-01 17:00,24.5,,0.9,69,,,0,0.53,22.4,0.1,0.7,90,,,0,0.19,23.2,,1.8,85,,,0,0.05,23.7,,0.3,78,,,0
2003-09-01 18:00,23.5,,0.9,74,1003.8,1013.7,0,0.31,22.3,,1.8,88,1008.5,1015.1,0,0.13,23,,1.7,87,1006.7,1014.8,0,0.01,23.5,,0.2,79,1009.4,1014.5,0
2003-09-01 19:00,22.9,,0.7,77,,,0,0.15,22.2,,2.1,91,,,0,0.07,22.7,0,2.5,89,,,0,0,23.1,,0.2,81,,,0
2003-09-01 20:00,22.5,,0.5,80,,,0,0.06,22.2,,1.7,90,,,,,22.5,0,2.8,91,,,,,22.8,,0.4,80,,,
2003-09-01 21:00,22.3,,0.9,81,1005,1014.9,,,22.2,,2,90,1009.3,1015.9,,,22.3,,2.7,89,1008,1016,,,22.7,,0.3,82,1010.4,1015.6,
2003-09-01 22:00,22.1,,0.5,81,,,,,22.3,,1.7,90,,,,,22.5,,1.8,90,,,,,23,,0.7,84,,,
